TIMESTAMP;setFrequency; RESULTS;readOutput
2026-08-05 12:30:32.632268;2888000000.0; ;-1.45287e-07
2026-08-05 12:30:33.465824;2889000000.0; ;-3.5763e-07
2026-08-05 12:30:34.289482;2890000000.0; ;-2.27244e-07
2026-08-05 12:30:35.122220;2891000000.0; ;-2.1793e-07
2026-08-05 12:30:35.957684;2892000000.0; ;-1.60188e-07
2026-08-05 12:30:36.803268;2893000000.0; ;-1.62051e-07
2026-08-05 12:30:37.655298;2894000000.0; ;-2.08617e-07
2026-08-05 12:30:38.489009;2895000000.0; ;-1.95579e-07
2026-08-05 12:30:39.322103;2896000000.0; ;-2.70085e-07
2026-08-05 12:30:40.172476;2897000000.0; ;-2.16068e-07
2026-08-05 12:30:40.991506;2898000000.0; ;-2.55184e-07
2026-08-05 12:30:41.829319;2899000000.0; ;-3.50179e-07
2026-08-05 12:30:42.651872;2900000000.0; ;-3.44591e-07
2026-08-05 12:30:43.499545;2901000000.0; ;-3.6508e-07
2026-08-05 12:30:44.341416;2902000000.0; ;-2.96162e-07
2026-08-05 12:30:45.197470;2903000000.0; ;-3.33415e-07
2026-08-05 12:30:46.028991;2904000000.0; ;-2.99888e-07
2026-08-05 12:30:46.884301;2905000000.0; ;-2.53322e-07
2026-08-05 12:30:47.729098;2906000000.0; ;-2.53322e-07
2026-08-05 12:30:48.570010;2907000000.0; ;-1.63914e-07
2026-08-05 12:30:49.408652;2908000000.0; ;-1.84403e-07
2026-08-05 12:30:50.255513;2909000000.0; ;-2.3842e-07
2026-08-05 12:30:51.089052;2910000000.0; ;-2.75673e-07
2026-08-05 12:30:51.925253;2911000000.0; ;-3.0175e-07
2026-08-05 12:30:52.751267;2912000000.0; ;-2.19793e-07
2026-08-05 12:30:53.593886;2913000000.0; ;-2.68223e-07
2026-08-05 12:30:54.448415;2914000000.0; ;-2.27244e-07
2026-08-05 12:30:55.299462;2915000000.0; ;-1.97441e-07
2026-08-05 12:30:56.150161;2916000000.0; ;-2.79399e-07
2026-08-05 12:30:56.999271;2917000000.0; ;-1.28523e-07
2026-08-05 12:30:57.835439;2918000000.0; ;-1.49013e-07
2026-08-05 12:30:58.673020;2919000000.0; ;-3.35278e-08
2026-08-05 12:30:59.516860;2920000000.0; ;-1.28523e-07
2026-08-05 12:31:00.349238;2921000000.0; ;-2.04892e-08
2026-08-05 12:31:01.178113;2922000000.0; ;-1.86266e-09
2026-08-05 12:31:02.023114;2923000000.0; ;-5.40169e-08
2026-08-05 12:31:02.869105;2924000000.0; ;1.86266e-09
2026-08-05 12:31:03.717488;2925000000.0; ;-1.00583e-07
2026-08-05 12:31:04.547009;2926000000.0; ;-9.6858e-08
2026-08-05 12:31:05.399233;2927000000.0; ;-1.50875e-07
2026-08-05 12:31:06.252397;2928000000.0; ;-1.02446e-07
2026-08-05 12:31:07.084012;2929000000.0; ;-1.11759e-07
2026-08-05 12:31:07.925464;2930000000.0; ;-9.6858e-08
2026-08-05 12:31:08.773961;2931000000.0; ;-5.58796e-08
2026-08-05 12:31:09.623253;2932000000.0; ;-9.12701e-08
2026-08-05 12:31:10.457056;2933000000.0; ;-1.17347e-07
2026-08-05 12:31:11.297884;2934000000.0; ;-1.08034e-07
2026-08-05 12:31:12.139231;2935000000.0; ;-6.14677e-08
2026-08-05 12:31:12.992224;2936000000.0; ;-1.73227e-07
